721509266,71,57,196,0,271
721512751,1,11,5,0,0
721518152,66,98,43,1,123
721566578,0,0,4,0,137
721577786,7,27,7,0,23
721592508,3,7,5,0,2
721601149,1,1,2,0,0
721638578,3,6,1,0,12
721641823,26,71,38,0,394
721669484,2,11,24,0,312
721687770,6,12,96,0,37
721698973,5,23,30,0,143
721708572,0,8,2,0,0
721714699,23,29,74,0,271
721721066,183,80,378,1,428
721731132,5,1,1,0,4
721803080,205,212,1324,0,375
721814275,21,202,54,0,316
721857517,9,106,45,0,425
721858742,6,109,9,0,329
721861597,0,1,1,0,5
721901498,175,155,13115,4,433
721904941,0,9,8,0,96
721905350,258,418,512,0,434
721937989,2,11,10,0,18
721949209,112,114,6407,0,421
721972892,0,3,6,0,0
721983942,4,14,3,0,179
721995776,7,29,1,0,1
722014058,2,0,9,0,15
722066220,8,27,4,0,250
722072821,16,44,23,0,440
722074226,1,14,5,0,268
722109428,155,139,3903,1,446
722147018,211,153,17056,1,435
722173406,6,6,5,0,1
722183192,0,0,2,0,1
722187793,118,431,117,0,434
722199516,0,1,1,0,106
722208607,2,46,3,0,0
722209963,178,265,2293,2,429
722223817,0,0,111,0,115
722238296,2,26,2,0,370
722293304,0,7,6,0,4
722298901,4,73,18,0,396
722299884,0,78,10,0,0
722323644,0,25,1,0,7
722358913,2,12,1,0,0
722377040,3,4,1,0,49
722385229,0,1,3,0,0
722390670,111,513,66,0,430
722392934,1,3,3,0,234
722404494,2,2,1,0,0
722413471,3,32,67,0,196
722417286,0,1,1,0,2
722457757,0,13,2,0,0
722461896,1,17,23,0,22
722476273,2,12,3,0,0
722481440,6,87,6,0,1
722495952,65,817,11,2,40
722504304,0,1,2,0,1
722538200,9,42,93,0,290
722557387,10,9,2,0,1
722560712,0,0,1,0,0
722563856,2,17,7,0,155
722563867,2,24,1,0,0
722575411,0,1,2,0,328
722578202,2,31,14,0,420
722579329,0,15,1,0,0
722596267,0,2,2,0,0
722599242,2,11,1,0,4
722630976,2,31,1,0,147
722643486,0,2,117,0,176
722643870,0,11,73,0,415
722681269,0,3,2,0,1
722702924,5,15,14,0,278
722716748,12,37,33,0,344
722726108,0,21,1,0,196
722735730,0,12,1,0,0
722763733,2,1,3,0,216
722782206,0,1,1,0,0
722790301,20,41,299,0,414
722799236,3,6,3,0,101
722801028,0,10,10,0,27
722810785,1,9,3,0,4
722814085,4,2,4,0,3
722848471,2,3,4,0,7
722857100,9,16,8,0,0
722878273,26,2,1425,0,423
722882646,1,10,132,0,199
722883564,109,235,20,0,277
722896285,9,48,10,0,18
722901872,0,12,2,0,0
722932004,11,15,4,0,56
722937571,13,40,768,0,415
722967822,2,4,4,0,74
723004316,11,34,37,0,33
723019796,0,0,1,0,0
723068352,0,11,4,0,287
723085027,2,38,3,0,0
723103338,0,2,8,0,402
723106783,62,118,221,0,416
723139080,12,81,25,2,415
723140060,309,1415,169,0,384
723146101,13,25,94,0,276
723152220,6,2,17,0,99
723156415,0,1,1,0,0
723170377,17,217,117,0,414
723181202,58,108,161,1,417
723191869,1,32,13,0,224
723192008,8,19,7,0,0
723193621,271,113,8990,0,432
723196746,50,214,98,0,388
723199400,15,77,15,0,24
723202459,675,280,9007,3,442
723224095,1,13,4,0,180
723242424,92,210,159,0,420
723244962,5,8,1,0,28
723247622,39,122,36,0,25
723250550,40,30,222,0,424
723258162,8,178,27,0,409
723275096,35,69,4,0,0
723333770,57,218,26,0,0
723359899,1,5,1,0,0
723384302,39,36,19,0,2
723392490,5,27,8,0,7
723411470,13,56,2,0,284
723414937,0,9,3,0,189
723448584,0,0,1,0,161
723451290,3,15,3,0,157
723472394,0,8,8,0,5
723503082,0,0,10,0,0
723509617,1,33,2,0,103
723574045,0,0,1,0,14
723647498,4,26,1,0,0
723662934,0,1,1,0,8
723664700,11,2,7,0,14
723667616,2,4,2,0,66
723670129,13,122,118,0,442
723685914,0,9,1,0,0
723695455,123,181,254,1,444
723703458,0,2,8,0,11
723724927,0,16,4,0,0
723727692,7,25,27,0,107
723729714,1,2,2,0,0
723741314,1,1,1,0,0
723766506,0,1,1,0,1
723773851,1,18,1,0,0
723807559,22,25,18,1,3
723826364,7,45,6,0,72
723837990,5,24,1,0,0
723878600,65,137,15,0,419
723893952,13,38,551,0,412
723975493,10,36,1,0,312
724034605,8,72,80,0,374
724045471,0,12,1,0,0
724054861,45,57,536,1,416
724077991,21,115,1026,0,432
724083048,0,10,9,0,4
724085617,27,91,130,0,394
724140570,94,745,71,0,212
724154839,1,49,3,0,300
724155728,1,14,1,0,1
724183399,27,197,644,0,417
724196185,0,0,9,0,34
724203541,1,0,3,0,175
724213400,0,2,2,0,0
724215792,0,0,2,0,0
724224800,0,46,2,0,0
724231052,0,5,40,0,95
724238790,0,2,67,0,340
724245919,0,2,1,0,0
724248462,0,6,1,0,0
724281733,5,82,2,0,26
724293536,8,62,27,0,256
724300537,0,0,1,0,0
724304905,0,3,2,0,0
724309579,0,0,1,0,0
724313282,4,21,79,0,426
724339442,0,0,1,0,0
724361282,82,2,1377,0,166
724384105,4,1,1,0,63
724430743,27,54,58,0,443
724447800,0,0,9,0,5
724470404,0,6,195,0,415
724509739,1,1,2,0,161
724516232,31,91,32,0,426
724528944,0,14,1,0,407
724532736,59,238,234,0,432
724543063,151,362,32,0,297
724596607,72,18,8,0,345
