1545400926,12,28,2,0,0
1545409040,0,0,1,0,0
1545416696,121,865,19,1,114
1545485779,5,8,11,0,69
1545499514,1,29,4,0,4
1545511328,3,22,11,0,83
1545531456,3,3,1,0,0
1545560778,4,17,40,0,101
1545584396,1,48,1,0,0
1545602670,6,12,15,0,84
1545645818,2,8,3,0,19
1545655176,35,35,8,0,89
1545713286,2,3,2,0,1
1545793478,0,0,1,0,7
1545809178,0,14,2,0,0
1545827863,1,0,2,0,1
1545845828,15,65,4,0,14
1545849583,15,77,2,0,7
1545870180,18,124,34,0,23
1545881659,154,160,74,0,38
1545911048,2,93,1,0,83
1545915446,1496,893,4570,4,94
1545919339,0,4,15,0,21
1545942048,6,48,10,0,43
1545950641,14,43,42,0,50
1545961387,67,97,78,0,84
1545977641,0,10,1,0,0
1545988891,2,7,2,0,1
1546119540,7,41,7,0,112
1546121533,0,2,12,0,19
1546164794,48,35,311,7,27
1546188649,1,12,2,0,1
1546196900,0,0,1,0,0
1546198669,11,70,164,0,11
1546205696,0,4,2,0,0
1546206133,3,26,14,0,62
1546240914,68,399,7,0,8
1546283473,86,120,264,0,92
1546291272,0,0,67,0,64
1546293511,4,5,8,0,30
1546294099,35,45,23,0,108
1546306855,22,633,54,0,22
1546327429,49,263,34,0,45
1546330898,158,47,11,0,68
1546372334,90,178,278,0,101
1546388977,2,20,11,0,78
1546395301,0,42,1,0,1
1546401212,4,56,3,0,15
1546427893,0,10,1,0,48
1546443218,2,3,3,0,0
1546463449,0,2,1,0,0
1546474284,3,20,28,0,53
1546485157,2,33,478,0,90
1546510705,12,126,12,0,51
1546535100,8,24,5,0,80
1546541598,0,0,1,0,9
1546571310,31,125,118,0,4
1546577047,16,84,3,0,48
1546586042,12,7,7,0,3
1546647408,0,0,8,0,1
1546648987,0,1,1,0,66
1546676226,36,40,404,0,86
1546677991,0,6,1,0,0
1546701205,0,0,1,0,0
1546705590,66,61,1040,0,95
1546719666,0,2,1,0,0
1546730258,2,33,2,0,3
1546739978,241,16,8,0,77
1546746614,13,51,27,0,15
1546755116,0,8,2,0,0
1546759495,2,4,3,0,73
1546765406,3,3,9,0,0
1546767534,0,1,7,0,0
1546777688,0,35,4,0,2
1546810663,162,178,398,0,103
1546820630,3,1,3,0,0
1546837938,2,19,5,0,36
1546859598,8,23,12,0,19
1546902834,7,35,13,0,69
1546927022,46,40,34,0,88
1546938974,210,503,34,0,26
1546943647,1,2,1,0,1
1546950745,0,46,51,0,83
1546959728,12,53,34,2,55
1546976496,1,9,46,0,13
1546984386,2,12,8,0,61
1546986625,0,2,1,0,0
1547012347,1,22,539,0,4
1547074627,3,19,10,0,0
1547082254,0,0,6,0,10
1547127865,7,45,81,0,5
1547161764,0,5,1,0,0
1547162360,1,0,7,0,""
1547177102,10,44,35,0,51
1547179968,100,186,195,0,11
1547197333,4,24,1,0,0
1547211138,15,63,17,0,29
1547213455,21,51,20,0,81
1547242442,1,6,1,0,1
1547269698,3,5,16,0,30
1547270472,2,11,1,0,48
1547299104,1,21,4,0,51
1547299172,15,139,185,0,95
1547301486,7,2,4,0,0
1547328842,3,2,4,0,0
1547383273,2,8,2,0,93
1547400385,1,34,1,0,2
1547402660,4,22,18,0,39
1547418114,0,1,1,0,0
1547421140,0,14,1,0,108
1547440776,0,1,4,0,95
1547543178,1,17,3,0,2
1547573017,0,1,1,0,0
1547606107,2,0,9,0,0
1547619912,1,3,4,0,17
1547649822,0,0,4,0,3
1547662586,6,47,12,0,42
1547664619,4,125,1,0,26
1547709176,0,10,1,0,0
1547714442,1,13,2,0,79
1547726281,133,188,144,0,99
1547743567,2,2,4,0,0
1547746046,0,2,1,0,20
1547794052,33,117,46,0,74
1547818826,0,0,1,0,18
1547837868,575,1295,15,0,104
1547840136,7,69,46,0,41
1547844276,4,10,2,0,0
1547851160,19,121,83,0,108
1547854392,0,1,1,0,14
1547855546,3,31,2,0,1
1547878699,13,32,18,0,6
1547933989,5,19,1,0,0
1548013950,815,1561,197,1,103
1548020660,11,21,23,0,1
1548032305,1,2,9,0,0
1548047419,6,53,1,0,1
1548130069,2,11,2,0,14
1548134022,3,29,12,0,24
1548143876,2,8,10,0,""
1548145382,6,4,35,0,4
1548150996,1,7,3,0,1
1548159067,0,0,1,0,20
1548180900,2,15,2,0,39
1548181573,3,24,23,0,40
1548204554,0,30,92,0,35
1548258174,108,302,26,0,31
1548278569,17,86,11,0,35
1548340128,0,12,11,0,69
1548370015,0,0,1,0,82
1548382910,12,61,6,0,62
1548385386,1,14,1,0,95
1548411090,0,29,11,0,26
1548427592,5,19,3,0,9
1548428670,17,117,648,0,94
1548434305,433,542,1074,3,104
1548443066,3,100,4,0,20
1548457316,40,123,2,0,0
1548462080,10,18,473,0,48
1548470252,1,2,6,0,0
1548472399,201,407,147,0,108
1548477535,0,2,36,0,45
1548498738,0,10,3,0,0
1548515436,2,6,7,0,0
1548523698,1,14,1,0,0
1548537090,0,5,5,0,9
1548542078,0,0,1,0,0
1548574800,2,2,6,0,28
1548579204,237,84,6713,2,106
1548581071,1,38,1,0,0
1548589538,0,0,2,0,2
1548590712,5,26,52,0,82
1548593408,0,6,48,0,38
