58633,4155,4395,12823,72,2470
60453,438,757,515,9,2448
72373,4295,4728,16282,166,2469
658723,559,15,5991,25,2443
790886,877,415,11320,42,2408
803155,12,13,17,0,2140
814889,95,431,597,0,2387
816286,517,227,130,44,2387
1012261,137,97,1573,11,2409
1128951,4,9,212,0,2352
1133781,28,3,7,3,1402
1547251,161,182,5364,10,2393
1840411,6,8,28,0,1717
2279501,7,1,2,0,8
2404941,37,92,68,2,2380
2890121,15,21,479,0,1715
3107611,89,56,1369,5,2360
3474511,1050,1416,1533,43,2374
3587691,146,560,838,5,2386
3691691,59,150,211,2,2317
3766641,4642,25,72,12,2362
3844201,367,609,24464,15,2375
3954801,9379,912,8102,448,2360
4170211,30,1,1,1,0
4194411,249,160,325,5,2265
4198391,30,111,150,0,2341
4318561,400,173,880,14,2365
4525751,374,41,24,9,2368
4606151,6,0,139,0,998
4756091,5,1,2,0,0
4941281,0,0,1,0,0
4943461,475,449,33254,11,2355
5063891,8,7,120,0,996
5082391,253,274,1086,4,2375
5205241,120,201,319,4,2338
5407882,18,14,12,1,2046
5464742,160,296,1903,14,2313
5529562,221,68,62,12,2330
5531362,46,180,50,0,2219
5584472,4,11,8,0,1455
5614032,867,474,14301,30,2356
5649402,12,2,5,0,1107
5710702,273,420,1866,1,2331
5712952,269,326,5497,7,2329
5716472,213,233,10696,9,2340
5717822,288,61,5136,31,2348
5728882,3668,475,6040,221,2330
5736552,1860,922,78267,238,2354
5893982,27,20,47,1,23
5907852,26,17,112,1,1863
5965232,5,12,24,0,1560
5987232,0,0,1,0,0
6048902,102,60,56,2,1987
6071382,796,938,4476,18,2320
6074762,5,0,1,0,4
6173902,2,1,1,0,1055
6197012,61,146,120,2,1733
6226742,14,27,61,0,2334
6231072,234,506,2665,7,2311
6247962,519,602,2310,15,2339
6313612,2082,935,17685,123,2330
6431112,526,160,6507,30,2324
6468622,499,355,941,12,2312
6483742,328,182,2923,6,2319
6487402,14,0,1,0,0
6558772,1420,279,28362,61,2325
6611492,2,0,605,0,1528
