327131212,1,28,1,0,589
327144413,6,16,88,0,566
327146430,1,1,1,0,213
327150741,814,504,329,6,417
327152227,9,10,10,0,516
327154276,1,10,9,0,66
327162277,0,1,2,0,0
327196719,2,2,1,0,9
327197918,1,8,4,0,29
327206370,169,192,1378,0,838
327216266,0,2,6,0,582
327220317,883,223,139,1,820
327228606,1,3,1,0,0
327238054,8,23,64,0,203
327248313,12,43,5,0,0
327259595,1,5,1,0,0
327288033,0,2,1,0,0
327293094,0,0,47,0,439
327294971,33,14,15,2,611
327303450,0,1,24,0,62
327307903,3,0,6,0,569
327311692,311,732,4945,7,310
327312349,1,5,2,0,158
327325277,0,5,2,0,355
327328532,5,16,15,0,426
327328931,1,8,3,0,54
327333388,5,1,1,0,0
327338966,152,88,7001,0,827
327342994,0,0,1,0,1
327348783,392,383,28680,5,786
327348900,1,1,17,0,490
327350316,22,95,83,0,538
327356616,0,0,4,0,12
327360645,45,61,33,0,791
327365468,0,0,1,0,0
327385233,2,3,24,0,772
327389254,107,114,4296,3,822
327391209,0,0,20,0,20
327392087,15,102,95,0,790
327395204,0,0,1,0,1
327396047,51,73,17,0,0
327405066,17,24,23,0,617
327409058,2,8,1,0,0
327411799,1,1,1,0,0
327416830,32,238,258,0,824
327427266,2,3,36,0,72
327441795,0,11,6,0,1
327447523,1,1,1,0,0
327449796,1,24,18,0,0
327458360,2,1,6,0,478
327459797,2,10,1,0,0
327459868,226,137,5646,0,834
327460414,46,130,589,0,121
327468960,36,31,10,0,814
327469000,22,32,41,2,280
327469741,107,1931,729,1,382
327487008,10,123,3,0,159
327494409,3,65,105,0,136
327495537,1,12,1,0,131
327500354,13,27,77,0,657
327513075,113,95,2211,0,816
327519053,45,259,107,0,781
327519231,9,0,1,0,0
327525334,1,5,1,0,0
327532112,0,1,1,0,0
327537970,540,670,12460,0,821
327546389,1,18,7,0,37
327563601,286,583,12931,0,834
327566374,1,1,1,0,0
327570648,313,301,234,6,809
327584951,0,2,1,0,0
327587846,2,3,1,0,29
327588654,1,11,1,1,0
327589042,2,7,5,0,213
327600751,0,19,14,0,125
327603125,16,91,142,0,769
327606354,14,95,14,0,795
327608308,0,3,1,0,61
327610664,461,324,6063,0,837
327611514,0,1,1,0,0
327612102,0,4,5,0,80
327632237,8,31,5,0,3
327632391,3,89,56,0,193
327638085,146,135,3861,0,815
327641137,16,26,23,0,38
327641969,6,1,4,0,301
327658314,1,3,99,0,64
327661977,3,6,3,0,755
327666394,388,434,9364,1,826
327674282,6,114,99,1,814
327689610,3,48,20,0,218
327690847,151,188,7435,0,836
327696463,160,185,629,1,817
327699631,5,12,10,0,70
327710539,4,10,1,0,0
327725060,1,17,1,0,674
327726157,4,196,6,0,226
327733905,0,18,6,0,36
327739794,0,1,1,0,18
327740898,34,33,1310,0,726
327759928,379,288,1037,0,832
327760741,0,13,3,0,97
327762236,0,9,3,0,7
327771486,58,58,213,0,774
327775388,3,0,3,0,248
327776984,0,25,1,0,818
327784318,0,0,2,0,5
327785824,0,0,1,0,1
327792827,10,5,32,0,513
327797381,8,19,9,0,810
327804431,189,385,3076,0,364
327811195,3,21,9,0,760
327812366,10,13,2,0,1
327813284,123,137,501,0,807
327819100,181,358,53,0,552
327821219,6,112,2,0,0
327821514,10,15,6,0,295
327833646,62,76,67,0,813
327845758,5,13,1,0,0
327845885,0,9,5,0,2
327878430,0,10,7,0,0
327884997,2,1,3,0,388
327885091,1,13,1,0,84
327902604,10,31,17,0,320
327919272,23,2,1,0,0
327937721,328,361,4766,1,838
327943943,1,2,1,0,0
327969366,0,13,5,0,99
327970109,12,177,5,0,794
327980910,9,0,130,1,103
327986284,119,341,31,0,261
327994186,0,3,2,0,51
327995550,0,0,31,0,1
327996576,3,1,1,0,0
327996953,2,46,2,0,0
328003181,544,203,5623,2,819
328003845,30,45,144,0,807
328018559,17,38,191,0,820
328019055,4,11,1,0,7
328019489,15,52,13,0,57
328023965,3,9,7,0,2
328033100,0,0,1,0,1
328042925,13,75,1,0,1
328055522,17,29,63,0,80
328065991,122,609,454,0,803
328069901,0,4,1,0,189
328071227,1,4,6,0,490
328080973,226,12,156,0,763
328085615,49,49,63,0,471
328086505,2,0,1,0,0
328088624,16,31,10,0,4
328094906,0,12,1,0,0
328099331,8,24,6,0,527
328100911,0,5,4,0,559
328106770,3,17,14,0,540
328111230,6,6,2,0,422
328114614,2,6,1,0,131
328127348,155,151,760,2,823
328129978,2,65,13,0,140
328132905,7,33,25,0,770
328136266,48,115,94,0,833
328136274,67,602,4,0,199
328138402,1,29,66,0,17
328139595,0,1,1,0,0
328151268,2,15,1,0,0
328158510,0,1,6,0,349
328160562,3,22,3,0,687
328175950,160,767,5,3,6
328177576,79,140,1430,0,825
328184823,10,5,4,0,294
328186676,6,2,3,0,801
328197480,2,3,2,0,0
328199215,70,409,1067,0,827
328203460,2,3,1,0,645
328207983,1089,1577,1755,7,818
328209547,0,6,36,0,681
328211318,2,4,1,0,830
328218229,2,6,1,0,257
328218667,62,101,113,0,829
328242418,0,19,17,0,37
328251705,0,0,1,0,624
328255468,12,72,46,0,771
328256423,0,0,9,0,135
328262228,1463,195,22662,8,811
328262502,42,60,475,0,813
328270546,0,13,4,0,7
328273543,1,0,10,0,143
328273566,51,80,488,1,820
328282354,686,85,94,0,91
328298043,46,7,7,0,10
328306096,54,149,25,1,495
328307795,0,2,1,0,0
328311856,3,43,24,0,730
328313772,9,91,191,0,790
328332177,112,170,2341,0,807
328334654,0,0,3,0,53
328340370,0,0,2,0,0
328343835,5,2,1,0,0
328348039,23,54,160,2,793
328353115,715,224,20029,3,832
328354511,62,359,24,0,825
328357237,11,26,18,0,794
328363811,0,5,4,0,46
328403001,1,2,2,0,296
328416988,7,18,10,0,53
328432145,0,25,3,0,633
328442058,0,0,2,0,0
328445074,24,23,17,0,801
328447770,14,43,275,0,826
328461368,0,8,1,0,247
328466562,0,0,1,0,0
328479556,4,20,13,0,4
328482043,35,450,57,0,728
328483553,0,0,1,0,555
328487246,0,33,3,0,743
328492619,3,23,15,0,618
328506490,65,888,613,0,825
328506945,2,35,6,0,340
328518347,4,1,1,1,0
328521626,1,1,2,0,0
328528474,0,0,1,0,0
328550593,335,294,17524,3,817
328550957,0,2,2,0,320
328553490,1,11,4,0,43
328564278,13,58,630,0,112
328564284,3,6,1,0,1
328567414,5,3,1,0,12
328572880,26,28,29,0,779
328573636,51,108,645,0,533
328574367,7,1,1,0,753
328580941,4,104,8,0,695
328593433,0,0,1,0,51
328598907,0,13,3,0,101
328607782,69,60,5857,1,821
328608789,1,4,2,0,0
328615164,133,139,1526,1,402
328619924,2,67,1,0,318
328625053,0,14,29,0,29
328627570,1,3,1,0,0
328636638,18,0,9,0,760
328642667,3,13,5,0,718
328663126,85,79,71,0,769
328676540,2,15,1,0,0
328696956,3,18,24,0,825
328704160,9,32,28,0,165
328707353,31,318,23,0,720
328713962,5,22,23,0,387
328730660,1,4,8,0,458
328731467,118,442,60,0,629
328732656,6,11,1,0,0
328733006,30,69,45,0,628
328733079,0,7,1,0,156
328744352,1,0,1,0,11
328744374,12,77,62,0,564
328748727,1,18,2,0,367
328749665,5,28,1,0,398
328752555,11,9,27,0,683
328754021,4,1,1,0,1
328756492,5,18,5,0,531
328759243,4,15,3,0,0
328761335,11,52,72,0,819
328766304,1,39,4,0,803
328766567,8,18,39,0,567
328776343,12,92,189,0,6
328778196,1,3,1,0,0
328779173,0,2,4,0,2
328784244,0,8,1,0,0
328785896,1,20,55,0,98
328791184,746,749,18199,0,806
328800372,24,67,69,0,532
328802063,8,20,3,0,2
328814351,0,4,4,0,240
328817552,4,92,4,0,87
328831403,6,3,2,0,0
328834325,1,14,1,0,0
328839095,5,4,1,0,3
328842836,13,33,899,0,54
328843541,0,0,2,0,0
328856045,163,228,1438,0,807
328856694,1,12,1,0,0
328864662,13,40,16,0,532
328869872,1,2,1,0,726
328889431,90,295,235,0,833
328896764,290,519,997,2,821
328900779,21,150,180,0,827
328901232,126,478,1685,0,820
328913927,0,1,2,0,0
328917912,0,3,1,0,1
328919981,0,3,43,0,298
328920769,24,5,85,0,378
328943274,4,16,9,0,63
328944816,150,476,209,0,828
328946393,5,0,1,0,28
328956699,4,11,3,0,3
328967290,100,1,60,2,37
328978680,45,64,11,0,62
328986220,3,0,1,0,0
328989957,272,152,4887,2,833
328990937,2,5,464,0,801
328990964,174,185,4237,2,818
328998448,2,25,1,0,0
329007970,38,135,699,0,343
329009624,0,11,3,0,759
329013647,0,4,1,0,0
329020008,0,2,2,0,74
329052087,264,412,362,0,814
329059482,2,20,9,0,352
329063453,149,192,4209,1,831
329064261,5,17,1,0,158
329068287,4,5,1,0,0
329077875,4,12,1,0,0
329083194,0,1,1,0,0
329084550,2,0,1,0,0
329085844,492,325,34215,1,831
329094358,2,1,1,0,482
329106457,2,34,34,0,717
329107870,0,0,2,0,0
329110911,0,5,2,0,807
329112513,28,19,99,0,50
329124826,53,60,47,0,57
329125283,99,157,358,0,827
329141918,2,3,1,0,97
329150074,38,40,576,0,834
329152368,6,5,7,0,24
329154108,7,13,10,0,9
329156077,23,129,54,0,718
329156253,2,13,17,0,340
329164878,20,70,123,0,148
329165076,7,10,32,0,223
329187890,0,3,1,0,0
329210894,153,168,4013,2,810
