1268050098,0,5,7,0,11
1268069528,3,14,1,0,0
1268130835,4,13,4,0,210
1268142841,10,45,70,0,198
1268158501,3,15,5,0,47
1268214769,61,60,992,0,213
1268214954,1,10,7,0,3
1268228263,0,8,2,0,51
1268261954,7,8,2,0,118
1268321365,27,407,444,0,194
1268325258,2,19,2,0,7
1268340248,1,5,2,0,0
1268370132,0,6,1,0,16
1268407393,2,66,2,0,0
1268441544,43,87,1,0,23
1268442272,3,10,3,0,1
1268468119,0,2,1,0,1
1268482380,0,1,1,0,0
1268506314,1,6,25,0,61
1268549527,1,4,65,0,147
1268573876,92,181,72,0,196
1268601954,24,41,14,0,104
1268640805,3,19,3,0,62
1268681388,0,0,1,0,74
1268688822,0,1,3,0,88
1268689562,25,95,7,0,20
1268715210,1,32,16,0,8
1268725358,1,4,1,0,91
1268738402,1,24,1,0,0
1268786304,7,27,6,0,42
1268809860,199,337,1159,0,192
1268827502,3,22,6,0,65
1268859530,2,7,8,0,53
1268902112,4,161,11,0,87
1269006362,0,1,2,0,189
1269015122,0,0,7,0,27
1269103758,1,13,6,0,139
1269122540,7,29,3,0,17
1269170370,0,12,3,0,0
1269192469,0,2,1,0,0
1269220639,1,11,1,0,0
1269256345,24,78,31,0,201
1269324866,3,12,22,0,184
1269360854,2,27,1,0,37
1269372752,0,1,3,0,2
1269375776,19,30,60,0,73
1269424362,23,39,4,0,163
1269428154,11,63,5,1,144
1269431982,2,6,1,0,0
1269450522,0,1,1,0,0
1269470311,32,33,10,0,198
1269518058,1,8,5,0,3
1269579415,5,17,2,0,176
1269598374,3,15,4,0,82
1269618626,4,65,7,0,6
1269643465,0,3,142,0,1
1269644671,0,0,1,0,12
1269656564,0,2,3,0,38
1269660739,39,102,58,0,155
1269661801,11,36,1,0,34
1269709033,1,19,3,0,123
1269717270,0,0,1,0,66
1269721572,5,36,9,0,84
1269741228,154,52,2136,0,214
1269768218,4,22,6,0,102
1269834120,30,41,16,0,167
1269850106,0,8,2,0,51
1269875688,0,13,8,0,6
1269898676,2,17,6,0,104
1269941760,0,2,2,0,0
1269965472,3,13,1,0,116
1269983803,2,10,4,0,38
1270027554,303,239,5238,0,207
1270051717,22,19,1181,0,189
1270085102,19,74,83,0,186
1270088149,1,52,18,0,143
1270111195,47,190,47,0,202
1270162243,30,171,255,0,192
1270171820,69,124,1677,0,191
1270185583,1,2,4,0,63
1270231873,0,3,1,0,26
1270262748,3,71,17,0,196
1270263211,2,31,3,0,179
1270265268,2,81,2,0,88
1270308800,6,43,26,0,176
1270323692,5,19,4,0,0
1270350577,2,2,1,0,24
1270367551,3,47,1,0,0
1270393908,1,14,4,0,124
1270395847,0,1,2,0,11
1270429878,0,4,4,0,22
1270448581,0,0,1,0,0
1270459898,166,435,161,0,204
1270466419,1,5,1,0,0
1270470146,2,32,1,0,0
1270487186,0,5,1,0,0
1270524349,1,34,19,0,191
1270526406,1,8,14,0,15
1270539019,0,0,1,0,0
1270540260,2,43,1,0,0
1270543561,0,619,3,0,168
1270572134,0,10,2,0,5
1270619066,7,84,25,0,206
1270622510,0,0,1,0,141
1270630472,223,655,1893,0,208
1270633064,43,34,1,0,111
1270669717,13,24,27,0,171
1270683204,11,115,9,0,173
1270687436,0,13,6,0,15
1270721917,25,36,18,0,159
1270744590,1,2,2,0,0
1270766773,201,100,4158,0,188
1270773242,0,8,1,0,0
1270799288,3,35,3,0,153
1270840802,0,0,1,0,44
1270881577,974,1938,2700,0,210
1270887002,22,14,56,0,33
1270900351,0,1,1,0,0
1270921783,71,247,205,0,198
1270923542,9,28,3,1,13
1270955762,2,3,1,0,0
1270968462,466,81,113,0,211
1271022925,10,0,127,0,0
1271028984,0,0,1,0,0
1271053074,16,107,105,0,140
1271068938,49,61,412,0,200
1271098776,0,4,4,0,168
1271108766,13,101,15,0,152
1271124222,6,20,11,0,192
1271130420,0,27,4,0,91
1271170392,0,0,1,0,174
1271175308,39,134,27,0,168
1271179651,1,16,3,0,20
1271192623,1,8,8,0,22
1271195424,1,13,2,0,17
1271199132,10,20,37,0,206
1271207593,0,0,2,0,14
1271258166,1,2,1,0,3
1271258461,0,3,2,0,4
1271260874,53,159,132,0,183
1271266657,16,56,28,0,25
1271272633,9,17,583,0,123
1271275999,41,58,16,0,119
1271285864,0,8,12,0,36
1271295103,1,33,8,0,141
1271300102,3,8,14,0,1
1271334751,2,3,5,0,140
1271361158,0,0,3,0,104
1271397590,3,1,1,0,0
1271455369,2,23,3,0,197
1271455783,3,43,2,0,202
1271465564,1,3,2,0,0
1271483670,176,176,526,0,38
1271579072,13,61,192,0,198
1271590231,1,11,1,0,21
1271675466,3,22,24,0,127
1271728886,28,93,38,0,211
1271742246,1,16,11,1,8
1271766048,0,0,1,0,0
1271768126,2,25,4,0,9
1271772788,6,5,109,0,199
1271783340,28,30,423,0,213
1271788046,1,11,2,0,0
1271790788,1,7,2,0,205
1271816863,1,2,2,0,0
1271836927,0,0,1,0,0
1271856319,3,0,360,0,197
1271873354,37,292,99,0,87
1271886272,0,1,1,0,0
1271932610,1,104,10,0,126
1271936347,4,43,3,0,0
1271969047,23,63,276,0,217
1271979414,4,19,3,0,143
1272018236,4,0,23,0,159
1272026294,1,5,1,0,1
1272034513,0,0,1,0,0
1272066602,43,162,221,0,184
1272068696,12,24,24,0,36
1272070519,2,17,1,0,23
1272091256,235,259,2173,3,204
1272117301,1,19,12,0,3
1272117374,70,82,141,0,54
